date_time,username,names,gender,email,start,end,country,continent,broadcast,age,game,duration
0.005033565,sophiagarcia,Sophia Garcia,Female,sophia.garcia@gmail.com,16/11/2021 14:00,16/11/2021 19:00,Botswana,Europe,highlights,20,football,0.208333333
0.005033565,mildredmartinez,Mildred Martinez,Female,mildred.martinez@gmail.com,28/03/2023 03:00,28/03/2023 06:00,France,North America,highlights,63,football,0.125
0.005033565,mikeanorld,Mike Anorld,Female,mike.anorld@gmail.com,08/09/2022 12:00,08/09/2022 18:00,Mexico,South America,repeat,24,pool,0.25
0.005033565,silverbrookes,Silver Brookes,Female,silver.brookes@gmail.com,16/09/2021 02:00,16/09/2021 10:00,Spain,Europe,highlights,37,rugby,0.333333333
0.005033565,jamesrose,James Rose,Female,james.rose@gmail.com,11/12/2023 11:00,11/12/2023 15:00,Mexico,Asia,repeat,66,tennis,0.166666667
0.005033565,oliverkeith,Oliver Keith,Male,oliver.keith@gmail.com,21/01/2024 02:00,21/01/2024 10:00,USA,South America,live,74,rugby,0.333333333
0.005033565,silvergarcia,Silver Garcia,Male,silver.garcia@gmail.com,08/01/2022 15:00,09/01/2022 05:00,Canada,South America,repeat,23,football,0.583333333
0.005033565,emmamiller,Emma Miller,Female,emma.miller@gmail.com,13/07/2023 23:00,14/07/2023 06:00,Canada,Asia,highlights,42,tennis,0.291666667
0.005033565,oliverrodriguez,Oliver Rodriguez,Female,oliver.rodriguez@gmail.com,21/08/2022 20:00,22/08/2022 10:00,UK,North America,highlights,77,football,0.583333333
0.005033565,johnbrookes,John Brookes,Male,john.brookes@gmail.com,19/09/2022 03:00,19/09/2022 15:00,Botswana,South America,repeat,64,tennis,0.5
0.005033565,janebrown,Jane Brown,Male,jane.brown@gmail.com,04/07/2023 21:00,05/07/2023 09:00,China,North America,highlights,18,rugby,0.5
0.005033565,robertmiller,Robert Miller,Female,robert.miller@gmail.com,29/09/2023 04:00,29/09/2023 10:00,Mexico,South America,live,30,searchsports.php 200,0.25
0.005033565,johnkane,John Kane,Male,john.kane@gmail.com,20/06/2022 04:00,20/06/2022 14:00,Botswana,Africa,repeat,46,tennis,0.416666667
0.005033565,robertdavis,Robert Davis,Female,robert.davis@gmail.com,23/06/2020 17:00,24/06/2020 00:00,South Africa,North America,highlights,53,pool,0.291666667
0.005033565,emmapalmer,Emma Palmer,Female,emma.palmer@gmail.com,04/01/2023 10:00,05/01/2023 00:00,Spain,South America,repeat,18,rugby,0.583333333
0.005033565,mildredbrookes,Mildred Brookes,Female,mildred.brookes@gmail.com,26/11/2023 08:00,26/11/2023 14:00,Brazil,Asia,highlights,27,pool,0.25
0.005033565,prettygarcia,Pretty Garcia,Male,pretty.garcia@gmail.com,25/05/2023 09:00,25/05/2023 23:00,UK,Asia,repeat,71,rugby,0.583333333
0.005033565,miawilliams,Mia Williams,Male,mia.williams@gmail.com,14/07/2023 12:00,14/07/2023 20:00,Spain,Europe,repeat,73,rugby,0.333333333
0.005033565,sophiarose,Sophia Rose,Male,sophia.rose@gmail.com,15/06/2021 15:00,16/06/2021 00:00,Mexico,Europe,live,25,football,0.375
0.005033565,isabellamartinez,Isabella Martinez,Male,isabella.martinez@gmail.com,02/09/2023 01:00,02/09/2023 14:00,Italy,Asia,repeat,33,tennis,0.541666667
0.005033565,jamesjones,James Jones,Male,james.jones@gmail.com,12/06/2022 03:00,12/06/2022 11:00,USA,North America,repeat,43,tennis,0.333333333
0.005033565,janepalmer,Jane Palmer,Male,jane.palmer@gmail.com,23/10/2022 15:00,24/10/2022 05:00,Germany,Europe,highlights,67,tennis,0.583333333
0.005033565,jamessmith,James Smith,Male,james.smith@gmail.com,19/06/2021 18:00,19/06/2021 23:00,France,South America,live,57,tennis,0.208333333
0.005033565,miarodriguez,Mia Rodriguez,Female,mia.rodriguez@gmail.com,15/11/2020 02:00,15/11/2020 16:00,China,Africa,highlights,77,pool,0.583333333
0.005033565,robertgarcia,Robert Garcia,Male,robert.garcia@gmail.com,19/03/2020 08:00,19/03/2020 18:00,Botswana,North America,repeat,55,tennis,0.416666667
0.005033565,johnmiller,John Miller,Male,john.miller@gmail.com,20/06/2021 09:00,20/06/2021 21:00,China,Asia,live,36,pool,0.5
0.005033565,prettybrown,Pretty Brown,Female,pretty.brown@gmail.com,18/03/2022 10:00,18/03/2022 19:00,Canada,Asia,repeat,48,tennis,0.375
0.005033565,isabellabrookes,Isabella Brookes,Male,isabella.brookes@gmail.com,08/09/2023 11:00,08/09/2023 22:00,Canada,Asia,repeat,26,searchsports.php 200,0.458333333
0.005033565,williamrodriguez,William Rodriguez,Female,william.rodriguez@gmail.com,30/08/2021 08:00,30/08/2021 20:00,Botswana,North America,live,51,football,0.5
0.005033565,mildredjones,Mildred Jones,Female,mildred.jones@gmail.com,21/09/2022 19:00,22/09/2022 01:00,Mexico,Asia,live,20,rugby,0.25
0.005033565,janepalmer,Jane Palmer,Male,jane.palmer@gmail.com,03/05/2021 04:00,03/05/2021 07:00,China,North America,live,77,pool,0.125
0.005033565,waynemartinez,Wayne Martinez,Male,wayne.martinez@gmail.com,04/07/2022 23:00,05/07/2022 06:00,Germany,Africa,live,60,pool,0.291666667
0.005033565,oliversmith,Oliver Smith,Female,oliver.smith@gmail.com,23/09/2020 06:00,23/09/2020 11:00,Botswana,North America,highlights,74,tennis,0.208333333
0.005033565,johnrodriguez,John Rodriguez,Female,john.rodriguez@gmail.com,01/05/2022 20:00,02/05/2022 04:00,Botswana,Asia,highlights,78,football,0.333333333
0.005033565,mikedavis,Mike Davis,Female,mike.davis@gmail.com,02/03/2021 06:00,02/03/2021 11:00,USA,Europe,live,36,pool,0.208333333
0.005033565,johnbrookes,John Brookes,Male,john.brookes@gmail.com,28/07/2020 14:00,28/07/2020 19:00,South Africa,Asia,live,20,tennis,0.208333333
0.005033565,oliverjohnson,Oliver Johnson,Male,oliver.johnson@gmail.com,02/02/2020 12:00,02/02/2020 18:00,UK,Europe,live,37,tennis,0.25
0.005033565,emmasmith,Emma Smith,Male,emma.smith@gmail.com,23/02/2021 19:00,24/02/2021 02:00,Botswana,Europe,highlights,43,rugby,0.291666667
0.005033565,sophiakeith,Sophia Keith,Male,sophia.keith@gmail.com,17/05/2021 08:00,17/05/2021 11:00,Germany,Africa,live,37,rugby,0.125
0.005033565,mildredsmith,Mildred Smith,Female,mildred.smith@gmail.com,17/10/2020 21:00,18/10/2020 01:00,Botswana,South America,repeat,37,football,0.166666667
0.005033565,oliverkane,Oliver Kane,Male,oliver.kane@gmail.com,23/12/2021 13:00,23/12/2021 18:00,South Africa,Africa,highlights,54,pool,0.208333333
0.005033565,johnkeith,John Keith,Male,john.keith@gmail.com,26/10/2021 11:00,26/10/2021 17:00,Italy,North America,repeat,60,pool,0.25
0.005033565,janegarcia,Jane Garcia,Female,jane.garcia@gmail.com,07/11/2022 19:00,08/11/2022 02:00,Zimbabwe,Africa,live,33,pool,0.291666667
0.005033565,janebrookes,Jane Brookes,Female,jane.brookes@gmail.com,01/01/2023 07:00,01/01/2023 17:00,Botswana,South America,highlights,73,pool,0.416666667
0.005033565,robertsmith,Robert Smith,Male,robert.smith@gmail.com,18/12/2021 19:00,19/12/2021 08:00,Canada,Asia,highlights,72,pool,0.541666667
0.005033565,mildredwilliams,Mildred Williams,Female,mildred.williams@gmail.com,07/11/2020 17:00,08/11/2020 03:00,Canada,North America,live,48,tennis,0.416666667
0.005033565,williamgarcia,William Garcia,Female,william.garcia@gmail.com,12/08/2022 19:00,13/08/2022 08:00,Brazil,South America,live,68,football,0.541666667
0.005033565,sophiadavis,Sophia Davis,Female,sophia.davis@gmail.com,24/05/2022 10:00,24/05/2022 17:00,UK,North America,highlights,53,tennis,0.291666667
0.005033565,robertkane,Robert Kane,Male,robert.kane@gmail.com,15/08/2022 01:00,15/08/2022 12:00,Canada,South America,repeat,68,pool,0.458333333
0.005033565,emmakane,Emma Kane,Female,emma.kane@gmail.com,16/04/2022 07:00,16/04/2022 11:00,France,Asia,repeat,28,pool,0.166666667
0.005033565,emmarodriguez,Emma Rodriguez,Female,emma.rodriguez@gmail.com,15/08/2022 16:00,16/08/2022 02:00,South Africa,Europe,repeat,65,rugby,0.416666667
0.005033565,johnwilliams,John Williams,Female,john.williams@gmail.com,16/01/2024 21:00,17/01/2024 03:00,Botswana,Asia,highlights,40,rugby,0.25
0.005033565,isabellabrookes,Isabella Brookes,Male,isabella.brookes@gmail.com,15/01/2024 13:00,16/01/2024 01:00,China,Europe,repeat,45,tennis,0.5
0.005033565,emmaanorld,Emma Anorld,Male,emma.anorld@gmail.com,16/08/2023 19:00,17/08/2023 06:00,France,North America,live,45,tennis,0.458333333
0.005033565,miaanorld,Mia Anorld,Female,mia.anorld@gmail.com,08/12/2022 17:00,09/12/2022 05:00,Mexico,Europe,highlights,48,pool,0.5
0.005033565,mikebrown,Mike Brown,Male,mike.brown@gmail.com,31/10/2020 06:00,31/10/2020 16:00,France,Europe,live,57,football,0.416666667
0.005033565,miamartinez,Mia Martinez,Male,mia.martinez@gmail.com,14/08/2020 10:00,14/08/2020 23:00,Mexico,Africa,live,18,searchsports.php 200,0.541666667
0.005033565,olivermiller,Oliver Miller,Male,oliver.miller@gmail.com,26/08/2020 12:00,26/08/2020 17:00,USA,North America,highlights,42,rugby,0.208333333
0.005033565,isabellagarcia,Isabella Garcia,Female,isabella.garcia@gmail.com,01/02/2020 16:00,01/02/2020 23:00,China,Asia,highlights,21,football,0.291666667
0.005033565,miajones,Mia Jones,Female,mia.jones@gmail.com,07/05/2023 05:00,07/05/2023 13:00,South Africa,North America,repeat,25,tennis,0.333333333
0.005033565,mikejones,Mike Jones,Female,mike.jones@gmail.com,04/01/2021 23:00,05/01/2021 02:00,USA,South America,highlights,72,football,0.125
0.005033565,sophiajohnson,Sophia Johnson,Female,sophia.johnson@gmail.com,30/12/2023 05:00,30/12/2023 15:00,USA,Europe,repeat,73,football,0.416666667
0.005033565,mikedavis,Mike Davis,Male,mike.davis@gmail.com,07/03/2024 18:00,08/03/2024 04:00,Italy,South America,repeat,50,tennis,0.416666667
0.005033565,jamesbrookes,James Brookes,Male,james.brookes@gmail.com,26/12/2022 22:00,27/12/2022 12:00,China,Europe,highlights,31,pool,0.583333333
0.005033565,mildredsmith,Mildred Smith,Male,mildred.smith@gmail.com,18/02/2023 23:00,19/02/2023 06:00,France,Europe,repeat,80,searchsports.php 200,0.291666667
0.005033565,isabellarose,Isabella Rose,Male,isabella.rose@gmail.com,23/02/2021 21:00,24/02/2021 06:00,Italy,Africa,highlights,18,pool,0.375
0.005033565,oliversmith,Oliver Smith,Female,oliver.smith@gmail.com,03/06/2020 22:00,04/06/2020 04:00,China,North America,repeat,21,rugby,0.25
0.005033565,silveranorld,Silver Anorld,Male,silver.anorld@gmail.com,21/07/2021 15:00,21/07/2021 22:00,Canada,South America,live,35,pool,0.291666667
0.005033565,miabrookes,Mia Brookes,Male,mia.brookes@gmail.com,22/03/2021 15:00,22/03/2021 19:00,Canada,Africa,live,65,tennis,0.166666667
0.005033565,robertanorld,Robert Anorld,Female,robert.anorld@gmail.com,02/01/2024 17:00,03/01/2024 01:00,Italy,South America,highlights,57,pool,0.333333333
0.005033565,janewilliams,Jane Williams,Male,jane.williams@gmail.com,29/07/2021 09:00,29/07/2021 14:00,Brazil,Europe,live,38,pool,0.208333333
0.005033565,jameswilliams,James Williams,Female,james.williams@gmail.com,04/11/2023 07:00,04/11/2023 16:00,Germany,Europe,highlights,49,rugby,0.375
0.005033565,sophiaanorld,Sophia Anorld,Male,sophia.anorld@gmail.com,04/11/2020 12:00,04/11/2020 15:00,France,South America,highlights,26,rugby,0.125
0.005033565,johnanorld,John Anorld,Female,john.anorld@gmail.com,12/11/2021 19:00,13/11/2021 00:00,Spain,Europe,highlights,32,rugby,0.208333333
0.005033565,prettyjones,Pretty Jones,Male,pretty.jones@gmail.com,01/10/2022 11:00,02/10/2022 01:00,UK,Africa,highlights,36,tennis,0.583333333
0.005033565,sophiarodriguez,Sophia Rodriguez,Female,sophia.rodriguez@gmail.com,09/08/2021 01:00,09/08/2021 13:00,Spain,Europe,live,51,pool,0.5
0.005033565,miaanorld,Mia Anorld,Female,mia.anorld@gmail.com,16/02/2024 18:00,17/02/2024 06:00,Botswana,South America,repeat,50,pool,0.5
0.005033565,miapalmer,Mia Palmer,Male,mia.palmer@gmail.com,28/03/2021 04:00,28/03/2021 17:00,Canada,Africa,repeat,54,pool,0.541666667
0.005033565,sophiaanorld,Sophia Anorld,Male,sophia.anorld@gmail.com,05/02/2020 02:00,05/02/2020 06:00,Italy,Asia,highlights,26,football,0.166666667
0.005033565,waynekeith,Wayne Keith,Female,wayne.keith@gmail.com,15/04/2020 20:00,16/04/2020 08:00,Spain,Europe,highlights,59,searchsports.php 200,0.5
0.005033565,mildredjones,Mildred Jones,Female,mildred.jones@gmail.com,02/03/2024 11:00,02/03/2024 17:00,South Africa,Europe,repeat,32,tennis,0.25
0.005033565,miamartinez,Mia Martinez,Female,mia.martinez@gmail.com,08/06/2022 21:00,09/06/2022 03:00,Spain,Asia,live,51,pool,0.25
0.005033565,emmamartinez,Emma Martinez,Male,emma.martinez@gmail.com,14/04/2021 05:00,14/04/2021 16:00,Brazil,South America,highlights,51,searchsports.php 200,0.458333333
0.005033565,miajohnson,Mia Johnson,Male,mia.johnson@gmail.com,29/01/2020 06:00,29/01/2020 12:00,Spain,South America,highlights,65,football,0.25
0.005033565,isabellawilliams,Isabella Williams,Female,isabella.williams@gmail.com,25/02/2021 16:00,26/02/2021 01:00,Spain,North America,highlights,44,football,0.375
0.005033565,jamesjohnson,James Johnson,Female,james.johnson@gmail.com,18/03/2022 04:00,18/03/2022 07:00,Mexico,Asia,live,43,pool,0.125
0.005033565,janejones,Jane Jones,Male,jane.jones@gmail.com,20/02/2021 10:00,20/02/2021 21:00,Mexico,North America,highlights,66,pool,0.458333333
0.005033565,johnmiller,John Miller,Female,john.miller@gmail.com,07/02/2023 18:00,07/02/2023 22:00,Botswana,Asia,live,28,football,0.166666667
0.005033565,silverwilliams,Silver Williams,Male,silver.williams@gmail.com,13/10/2020 22:00,14/10/2020 11:00,France,Africa,live,46,rugby,0.541666667
0.005033565,mildredwilliams,Mildred Williams,Male,mildred.williams@gmail.com,05/08/2021 02:00,05/08/2021 16:00,USA,North America,live,28,tennis,0.583333333
0.005033565,olivermiller,Oliver Miller,Male,oliver.miller@gmail.com,23/11/2022 21:00,24/11/2022 06:00,Italy,North America,repeat,40,tennis,0.375
0.005033565,mildredgarcia,Mildred Garcia,Male,mildred.garcia@gmail.com,26/07/2023 16:00,26/07/2023 22:00,Spain,South America,live,34,rugby,0.25
0.005033565,nathankeith,Nathan Keith,Female,nathan.keith@gmail.com,05/04/2020 15:00,05/04/2020 18:00,UK,Africa,live,71,rugby,0.125
0.005033565,janekeith,Jane Keith,Female,jane.keith@gmail.com,25/04/2021 06:00,25/04/2021 13:00,Zimbabwe,Africa,repeat,74,pool,0.291666667
0.005033565,oliverkane,Oliver Kane,Female,oliver.kane@gmail.com,27/03/2021 23:00,28/03/2021 08:00,Italy,Asia,repeat,24,rugby,0.375
0.005033565,janekane,Jane Kane,Female,jane.kane@gmail.com,05/10/2020 08:00,05/10/2020 21:00,Spain,South America,repeat,66,rugby,0.541666667
0.005033565,mildredsmith,Mildred Smith,Male,mildred.smith@gmail.com,06/04/2021 22:00,07/04/2021 08:00,France,South America,live,37,pool,0.416666667
0.005033565,silverbrown,Silver Brown,Male,silver.brown@gmail.com,25/10/2023 13:00,25/10/2023 19:00,Botswana,North America,repeat,53,tennis,0.25
0.005033565,silverbrown,Silver Brown,Male,silver.brown@gmail.com,13/12/2022 18:00,14/12/2022 00:00,Zimbabwe,Europe,highlights,40,tennis,0.25
0.005033565,janeanorld,Jane Anorld,Male,jane.anorld@gmail.com,08/08/2022 22:00,09/08/2022 10:00,Italy,North America,live,30,football,0.5
0.005033565,robertkeith,Robert Keith,Male,robert.keith@gmail.com,28/10/2020 14:00,28/10/2020 19:00,Botswana,Africa,repeat,45,rugby,0.208333333
0.005033565,johnrodriguez,John Rodriguez,Male,john.rodriguez@gmail.com,30/04/2020 16:00,01/05/2020 02:00,Italy,Africa,repeat,70,tennis,0.416666667
0.005033565,nathankeith,Nathan Keith,Female,nathan.keith@gmail.com,20/09/2022 21:00,21/09/2022 01:00,Botswana,Asia,live,31,rugby,0.166666667
0.005033565,mikekeith,Mike Keith,Female,mike.keith@gmail.com,10/10/2020 19:00,11/10/2020 04:00,South Africa,South America,highlights,77,rugby,0.375
0.005033565,mikejones,Mike Jones,Male,mike.jones@gmail.com,14/08/2021 11:00,14/08/2021 18:00,Mexico,South America,repeat,54,football,0.291666667
0.005033565,isabellagarcia,Isabella Garcia,Female,isabella.garcia@gmail.com,12/05/2022 22:00,13/05/2022 10:00,Germany,North America,highlights,23,tennis,0.5
0.005033565,oliverbrookes,Oliver Brookes,Female,oliver.brookes@gmail.com,19/03/2023 10:00,19/03/2023 23:00,UK,South America,highlights,18,pool,0.541666667
0.005033565,miajones,Mia Jones,Female,mia.jones@gmail.com,28/01/2023 20:00,29/01/2023 03:00,France,North America,repeat,53,football,0.291666667
0.005033565,williamjones,William Jones,Male,william.jones@gmail.com,08/10/2021 23:00,09/10/2021 07:00,Zimbabwe,South America,repeat,53,rugby,0.333333333
0.005033565,isabellakeith,Isabella Keith,Female,isabella.keith@gmail.com,23/07/2021 15:00,23/07/2021 23:00,Botswana,Europe,repeat,21,tennis,0.333333333
0.005033565,waynesmith,Wayne Smith,Male,wayne.smith@gmail.com,01/07/2020 13:00,02/07/2020 03:00,Zimbabwe,South America,repeat,20,rugby,0.583333333
0.005033565,mildredkeith,Mildred Keith,Female,mildred.keith@gmail.com,29/04/2021 19:00,29/04/2021 23:00,Zimbabwe,Europe,highlights,41,football,0.166666667
0.005033565,johnmiller,John Miller,Female,john.miller@gmail.com,10/06/2021 20:00,11/06/2021 03:00,Germany,South America,repeat,56,rugby,0.291666667
0.005033565,silveranorld,Silver Anorld,Female,silver.anorld@gmail.com,29/09/2023 22:00,30/09/2023 06:00,Spain,North America,live,23,pool,0.333333333
0.005033565,mildredmiller,Mildred Miller,Female,mildred.miller@gmail.com,11/07/2021 22:00,12/07/2021 09:00,Canada,North America,repeat,33,pool,0.458333333
0.005033565,williambrown,William Brown,Male,william.brown@gmail.com,30/09/2021 00:00,30/09/2021 04:00,France,Africa,live,27,pool,0.166666667
0.005033565,emmajohnson,Emma Johnson,Female,emma.johnson@gmail.com,25/05/2021 13:00,25/05/2021 18:00,France,Europe,live,22,football,0.208333333
0.005033565,nathansmith,Nathan Smith,Male,nathan.smith@gmail.com,07/11/2020 11:00,07/11/2020 19:00,USA,Africa,live,21,tennis,0.333333333
0.005033565,williamjohnson,William Johnson,Female,william.johnson@gmail.com,03/10/2023 16:00,04/10/2023 01:00,Germany,Africa,live,74,rugby,0.375
0.005033565,miagarcia,Mia Garcia,Male,mia.garcia@gmail.com,24/02/2020 05:00,24/02/2020 14:00,South Africa,South America,highlights,38,pool,0.375
0.005033565,williamjohnson,William Johnson,Female,william.johnson@gmail.com,15/03/2023 04:00,15/03/2023 18:00,South Africa,South America,repeat,80,pool,0.583333333
0.005033565,silverkeith,Silver Keith,Male,silver.keith@gmail.com,29/11/2021 18:00,30/11/2021 02:00,Italy,Asia,repeat,50,pool,0.333333333
0.005033565,waynemiller,Wayne Miller,Female,wayne.miller@gmail.com,15/08/2022 14:00,16/08/2022 00:00,Spain,Europe,live,61,pool,0.416666667
0.005033565,mildredsmith,Mildred Smith,Female,mildred.smith@gmail.com,14/06/2020 23:00,15/06/2020 04:00,China,Asia,repeat,74,tennis,0.208333333
0.005033565,janedavis,Jane Davis,Female,jane.davis@gmail.com,27/01/2021 12:00,27/01/2021 21:00,Mexico,Europe,highlights,18,football,0.375
0.005033565,sophiarose,Sophia Rose,Female,sophia.rose@gmail.com,22/03/2020 16:00,22/03/2020 21:00,Italy,Europe,live,54,pool,0.208333333
0.005033565,jamesrodriguez,James Rodriguez,Male,james.rodriguez@gmail.com,20/02/2024 04:00,20/02/2024 12:00,UK,South America,highlights,24,pool,0.333333333
0.005033565,waynemartinez,Wayne Martinez,Female,wayne.martinez@gmail.com,04/04/2021 02:00,04/04/2021 12:00,Zimbabwe,Africa,highlights,75,searchsports.php 200,0.416666667
0.005033565,waynebrown,Wayne Brown,Male,wayne.brown@gmail.com,30/06/2020 01:00,30/06/2020 05:00,Canada,North America,live,71,football,0.166666667
0.005033565,silverrose,Silver Rose,Female,silver.rose@gmail.com,09/12/2022 20:00,10/12/2022 04:00,Zimbabwe,Europe,highlights,31,searchsports.php 200,0.333333333
0.005033565,waynepalmer,Wayne Palmer,Male,wayne.palmer@gmail.com,30/09/2021 05:00,30/09/2021 09:00,Brazil,South America,repeat,53,rugby,0.166666667
0.005033565,mildredmartinez,Mildred Martinez,Female,mildred.martinez@gmail.com,03/11/2020 10:00,03/11/2020 18:00,Botswana,South America,highlights,30,pool,0.333333333
0.005033565,sophiawilliams,Sophia Williams,Male,sophia.williams@gmail.com,23/06/2022 23:00,24/06/2022 02:00,Brazil,Asia,live,72,football,0.125
0.005033565,mildredwilliams,Mildred Williams,Female,mildred.williams@gmail.com,21/06/2020 05:00,21/06/2020 12:00,France,South America,repeat,39,rugby,0.291666667
0.005033565,johnkane,John Kane,Female,john.kane@gmail.com,26/11/2022 04:00,26/11/2022 10:00,Italy,South America,highlights,45,football,0.25
0.005033565,williamgarcia,William Garcia,Female,william.garcia@gmail.com,11/06/2022 02:00,11/06/2022 09:00,Italy,Asia,live,75,tennis,0.291666667
0.005033565,johnsmith,John Smith,Female,john.smith@gmail.com,11/09/2023 03:00,11/09/2023 17:00,Italy,Africa,live,69,tennis,0.583333333
0.005033565,oliverjohnson,Oliver Johnson,Male,oliver.johnson@gmail.com,28/06/2020 11:00,28/06/2020 14:00,Brazil,Asia,live,18,football,0.125
0.005033565,waynerodriguez,Wayne Rodriguez,Female,wayne.rodriguez@gmail.com,22/10/2021 13:00,22/10/2021 17:00,Zimbabwe,Europe,repeat,20,football,0.166666667
0.005033565,johnkeith,John Keith,Male,john.keith@gmail.com,28/11/2021 02:00,28/11/2021 13:00,China,South America,live,18,tennis,0.458333333
0.005033565,sophiapalmer,Sophia Palmer,Female,sophia.palmer@gmail.com,04/01/2021 20:00,05/01/2021 04:00,Spain,Africa,repeat,36,rugby,0.333333333
0.005033565,oliverwilliams,Oliver Williams,Female,oliver.williams@gmail.com,31/12/2021 02:00,31/12/2021 16:00,Zimbabwe,Asia,live,60,tennis,0.583333333
0.005033565,miajohnson,Mia Johnson,Female,mia.johnson@gmail.com,22/07/2023 16:00,22/07/2023 21:00,UK,Africa,live,52,pool,0.208333333
0.005033565,janerose,Jane Rose,Male,jane.rose@gmail.com,14/10/2023 15:00,14/10/2023 18:00,China,South America,repeat,46,tennis,0.125
0.005033565,williamwilliams,William Williams,Female,william.williams@gmail.com,08/02/2020 10:00,08/02/2020 22:00,France,Europe,highlights,45,rugby,0.5
0.005033565,oliverwilliams,Oliver Williams,Female,oliver.williams@gmail.com,17/10/2022 04:00,17/10/2022 14:00,Brazil,Asia,highlights,47,pool,0.416666667
0.005033565,olivergarcia,Oliver Garcia,Female,oliver.garcia@gmail.com,16/12/2023 10:00,16/12/2023 16:00,China,Asia,highlights,25,football,0.25
0.005033565,williamkane,William Kane,Male,william.kane@gmail.com,22/09/2023 13:00,22/09/2023 17:00,Brazil,South America,repeat,39,tennis,0.166666667
0.005033565,sophiakane,Sophia Kane,Female,sophia.kane@gmail.com,03/02/2024 02:00,03/02/2024 14:00,Botswana,Africa,live,26,football,0.5
0.005033565,isabellajohnson,Isabella Johnson,Female,isabella.johnson@gmail.com,01/07/2020 00:00,01/07/2020 10:00,China,North America,highlights,67,pool,0.416666667
0.005033565,oliverwilliams,Oliver Williams,Male,oliver.williams@gmail.com,05/06/2022 12:00,06/06/2022 00:00,Canada,Africa,highlights,35,searchsports.php 200,0.5
0.005033565,johnbrown,John Brown,Female,john.brown@gmail.com,13/09/2021 19:00,14/09/2021 02:00,Germany,Asia,highlights,18,rugby,0.291666667
0.005033565,mikerose,Mike Rose,Male,mike.rose@gmail.com,20/08/2023 11:00,20/08/2023 17:00,Botswana,North America,repeat,27,football,0.25
0.005033565,emmamiller,Emma Miller,Male,emma.miller@gmail.com,04/09/2022 15:00,05/09/2022 03:00,Brazil,Asia,highlights,43,tennis,0.5
0.005033565,mikekeith,Mike Keith,Male,mike.keith@gmail.com,19/09/2021 04:00,19/09/2021 16:00,Mexico,Europe,highlights,26,pool,0.5
0.005033565,emmamiller,Emma Miller,Male,emma.miller@gmail.com,02/03/2024 04:00,02/03/2024 13:00,UK,Africa,live,19,searchsports.php 200,0.375
0.005033565,miajones,Mia Jones,Male,mia.jones@gmail.com,13/10/2023 13:00,13/10/2023 20:00,Botswana,Africa,highlights,46,tennis,0.291666667
0.005033565,mildredrose,Mildred Rose,Male,mildred.rose@gmail.com,21/09/2020 10:00,21/09/2020 17:00,Mexico,Asia,live,33,pool,0.291666667
0.005033565,williampalmer,William Palmer,Female,william.palmer@gmail.com,17/08/2022 19:00,18/08/2022 06:00,Mexico,Asia,repeat,68,football,0.458333333
0.005033565,williamdavis,William Davis,Female,william.davis@gmail.com,04/12/2022 23:00,05/12/2022 09:00,Spain,North America,highlights,24,tennis,0.416666667
0.005033565,isabellarose,Isabella Rose,Female,isabella.rose@gmail.com,17/11/2022 09:00,17/11/2022 21:00,Zimbabwe,Africa,repeat,44,rugby,0.5
0.005033565,silverkane,Silver Kane,Male,silver.kane@gmail.com,03/04/2020 23:00,04/04/2020 11:00,France,South America,highlights,43,tennis,0.5
0.005033565,prettyrose,Pretty Rose,Male,pretty.rose@gmail.com,05/05/2022 10:00,06/05/2022 00:00,Brazil,Europe,highlights,50,rugby,0.583333333
0.005033565,prettymiller,Pretty Miller,Male,pretty.miller@gmail.com,20/07/2021 10:00,21/07/2021 00:00,South Africa,South America,repeat,22,tennis,0.583333333
0.005033565,janeanorld,Jane Anorld,Male,jane.anorld@gmail.com,08/09/2023 21:00,09/09/2023 03:00,Italy,Africa,highlights,32,rugby,0.25
0.005033565,jameskane,James Kane,Female,james.kane@gmail.com,04/09/2023 22:00,05/09/2023 01:00,Botswana,Africa,live,32,tennis,0.125
0.005033565,oliverbrookes,Oliver Brookes,Male,oliver.brookes@gmail.com,14/04/2020 08:00,14/04/2020 11:00,Spain,Asia,highlights,45,football,0.125
0.005033565,miarose,Mia Rose,Male,mia.rose@gmail.com,13/10/2020 05:00,13/10/2020 15:00,South Africa,Europe,highlights,36,rugby,0.416666667
0.005033565,miawilliams,Mia Williams,Female,mia.williams@gmail.com,27/03/2024 14:00,27/03/2024 21:00,Mexico,South America,repeat,29,rugby,0.291666667
0.005033565,mildredwilliams,Mildred Williams,Male,mildred.williams@gmail.com,24/10/2021 18:00,25/10/2021 08:00,China,Africa,live,65,football,0.583333333
0.005033565,mildredrose,Mildred Rose,Female,mildred.rose@gmail.com,01/07/2021 11:00,01/07/2021 16:00,France,North America,live,67,tennis,0.208333333
0.005033565,silvermartinez,Silver Martinez,Male,silver.martinez@gmail.com,10/01/2024 07:00,10/01/2024 20:00,Germany,South America,live,78,tennis,0.541666667
0.005033565,mildreddavis,Mildred Davis,Female,mildred.davis@gmail.com,24/02/2021 14:00,25/02/2021 04:00,China,North America,highlights,77,football,0.583333333
0.005033565,emmaanorld,Emma Anorld,Male,emma.anorld@gmail.com,01/02/2022 12:00,02/02/2022 00:00,Germany,Asia,live,36,pool,0.5
0.005033565,williamgarcia,William Garcia,Female,william.garcia@gmail.com,11/11/2021 21:00,12/11/2021 06:00,Zimbabwe,Europe,repeat,49,pool,0.375
